12 There Goes My Gun,Pixies,Black Francis,,,,2194391,109,,,,,,14/01/2014 16:50,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Pixies:Unknown Album:12 There Goes My Gun.mp3
13 Hey,Pixies,Black Francis,,,,4232450,211,,,,,,14/01/2014 16:50,18/06/2014 14:54,160,44100,,MPEG audio file,,,13,17/05/2015 17:52,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Pixies:Unknown Album:13 Hey.mp3
14 Silver,Pixies,Black Francis/Kim Deal,,,,2908568,145,,,,,,14/01/2014 16:50,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Pixies:Unknown Album:14 Silver.mp3
15 Gouge Away,Pixies,Black Francis,,,,3304588,165,,,,,,14/01/2014 16:50,18/06/2014 14:54,160,44100,,MPEG audio file,,,13,17/05/2015 17:55,1,17/05/2015 16:48,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Pixies:Unknown Album:15 Gouge Away.mp3
20 U-Mass,Pixies,Black Francis,,,,3928099,180,,,,,,14/01/2014 16:50,18/06/2014 14:54,173,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Pixies:Unknown Album:20 U-Mass.mp3
Let England Shake,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,6111127,189,1,1,1,12,2011,14/01/2014 16:51,18/06/2014 14:54,249,44100,,MPEG audio file,,Amazon.com Song ID: 220702992,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:01 Let England Shake.mp3
The Last Living Rose,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,4523548,141,1,1,2,12,2011,14/01/2014 16:51,18/06/2014 14:54,244,44100,,MPEG audio file,,Amazon.com Song ID: 220702993,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:02 The Last Living Rose.mp3
The Glorious Land,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,6946183,214,1,1,3,12,2011,14/01/2014 16:51,18/06/2014 14:54,251,44100,,MPEG audio file,,Amazon.com Song ID: 220702994,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:03 The Glorious Land.mp3
The Words That Maketh Murder,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,6721915,225,1,1,4,12,2011,14/01/2014 16:51,18/06/2014 14:54,231,44100,,MPEG audio file,,Amazon.com Song ID: 220702995,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:04 The Words That Maketh Murder.mp3
All And Everyone,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,10199269,339,1,1,5,12,2011,14/01/2014 16:51,18/06/2014 14:54,235,44100,,MPEG audio file,,Amazon.com Song ID: 220702996,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:05 All And Everyone.mp3
On Battleship Hill,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,7721526,247,1,1,6,12,2011,14/01/2014 16:51,18/06/2014 14:54,242,44100,,MPEG audio file,,Amazon.com Song ID: 220702997,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:06 On Battleship Hill.mp3
England,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,5593600,191,1,1,7,12,2011,14/01/2014 16:51,18/06/2014 14:54,225,44100,,MPEG audio file,,Amazon.com Song ID: 220702998,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:07 England.mp3
In The Dark Places,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,4889316,179,1,1,8,12,2011,14/01/2014 16:51,18/06/2014 14:54,209,44100,,MPEG audio file,,Amazon.com Song ID: 220702999,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:08 In The Dark Places.mp3
Hanging On The Wire,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,4718431,162,1,1,10,12,2011,14/01/2014 16:51,18/06/2014 14:54,222,44100,,MPEG audio file,,Amazon.com Song ID: 220703001,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:10 Hanging On The Wire.mp3
Written On The Forehead,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,6846016,219,1,1,11,12,2011,14/01/2014 16:51,18/06/2014 14:54,241,44100,,MPEG audio file,,Amazon.com Song ID: 220703002,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:11 Written On The Forehead.mp3
The Colour Of The Earth,PJ Harvey,Polly Jean Harvey,Let England Shake,,Alternative Rock,4820377,153,1,1,12,12,2011,14/01/2014 16:51,18/06/2014 14:54,240,44100,,MPEG audio file,,Amazon.com Song ID: 220703003,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Let England Shake:12 The Colour Of The Earth.mp3
Rid Of Me,PJ Harvey,,Rid Of Me,,Rock,8272934,268,1,1,1,14,2003,14/01/2014 16:51,18/06/2014 14:54,239,44100,,MPEG audio file,,Amazon.com Song ID: 208113979,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:01 Rid Of Me.mp3
Missed,PJ Harvey,,Rid Of Me,,Rock,8190132,265,1,1,2,14,2003,14/01/2014 16:51,18/06/2014 14:54,240,44100,,MPEG audio file,,Amazon.com Song ID: 208113980,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:02 Missed.mp3
Legs,PJ Harvey,,Rid Of Me,,Rock,6767704,220,1,1,3,14,2003,14/01/2014 16:51,18/06/2014 14:54,238,44100,,MPEG audio file,,Amazon.com Song ID: 208113981,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:03 Legs.mp3
Rub 'Till It Bleeds,PJ Harvey,,Rid Of Me,,Rock,9709055,302,1,1,4,14,2003,14/01/2014 16:51,18/06/2014 14:54,250,44100,,MPEG audio file,,Amazon.com Song ID: 208113982,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:04 Rub 'Till It Bleeds.mp3
Hook,PJ Harvey,,Rid Of Me,,Rock,7519400,237,1,1,5,14,2003,14/01/2014 16:51,18/06/2014 14:54,246,44100,,MPEG audio file,,Amazon.com Song ID: 208113983,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:05 Hook.mp3
Man-Size (Sextet),PJ Harvey,,Rid Of Me,,Rock,4166567,138,1,1,6,14,2003,14/01/2014 16:51,18/06/2014 14:54,227,44100,,MPEG audio file,,Amazon.com Song ID: 208113984,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:06 Man-Size (Sextet).mp3
Highway '61 Revisited,PJ Harvey,,Rid Of Me,,Rock,5636319,177,1,1,7,14,2003,14/01/2014 16:51,18/06/2014 14:54,244,44100,,MPEG audio file,,Amazon.com Song ID: 208113985,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:07 Highway '61 Revisited.mp3
50 Ft Queenie,PJ Harvey,,Rid Of Me,,Rock,4597336,143,1,1,8,14,2003,14/01/2014 16:51,18/06/2014 14:54,244,44100,,MPEG audio file,,Amazon.com Song ID: 208113986,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:08 50 Ft Queenie.mp3
Yuri-G,PJ Harvey,,Rid Of Me,,Rock,6545750,208,1,1,9,14,2003,14/01/2014 16:51,18/06/2014 14:54,243,44100,,MPEG audio file,,Amazon.com Song ID: 208113987,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:09 Yuri-G.mp3
Man-Size,PJ Harvey,,Rid Of Me,,Rock,6089325,196,1,1,10,14,2003,14/01/2014 16:51,18/06/2014 14:54,239,44100,,MPEG audio file,,Amazon.com Song ID: 208113988,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:10 Man-Size.mp3
Dry,PJ Harvey,,Rid Of Me,,Rock,6213091,203,1,1,11,14,2003,14/01/2014 16:51,18/06/2014 14:54,235,44100,,MPEG audio file,,Amazon.com Song ID: 208113989,12,01/06/2015 20:15,2,04/11/2014 16:58,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:11 Dry.mp3
Me-Jane,PJ Harvey,,Rid Of Me,,Rock,5155351,162,1,1,12,14,2003,14/01/2014 16:51,18/06/2014 14:54,242,44100,,MPEG audio file,,Amazon.com Song ID: 208113990,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:12 Me-Jane.mp3
Snake,PJ Harvey,,Rid Of Me,,Rock,3189517,96,1,1,13,14,2003,14/01/2014 16:51,18/06/2014 14:54,246,44100,,MPEG audio file,,Amazon.com Song ID: 208113991,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:13 Snake.mp3
Ecstasy,PJ Harvey,,Rid Of Me,,Rock,8489199,266,1,1,14,14,2003,14/01/2014 16:51,18/06/2014 14:54,248,44100,,MPEG audio file,,Amazon.com Song ID: 208113992,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:PJ Harvey:Rid Of Me:14 Ecstasy.mp3
Running Up That Hill,Placebo,,Covers,,Rock,9609670,297,1,1,1,10,2007,14/01/2014 16:51,18/06/2014 14:54,256,44100,,Purchased AAC audio file,,,51,01/06/2015 20:20,2,05/02/2015 14:59,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Covers:01 Running Up That Hill.m4a
Where Is My Mind (XFM Live Version),Placebo,,Covers,,Rock,7298263,224,1,1,2,10,2007,14/01/2014 16:51,18/06/2014 14:54,256,44100,,Purchased AAC audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Covers:02 Where Is My Mind (XFM Live Version).m4a
Nancy Boy (Radio Edit),Placebo,,Nancy Boy (Disc 1),,Alternative & Punk,4049086,202,1,1,1,4,,01/08/2014 21:01,01/08/2014 22:11,160,44100,,MPEG audio file,,,42,06/06/2015 11:22,1,08/12/2014 22:28,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Nancy Boy (Disc 1):01 Nancy Boy (Radio Edit).mp3
Running Up That Hill (Kate Bus,Placebo,Kate Bush,Sleeping With Ghosts2,,Rock,7069187,294,,,1,,2003,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Sleeping With Ghosts2:01 Running Up That Hill (Kate Bus.mp3
Pure Morning,Placebo,Brian Molko/Stefan Olsdal/Steve Hewitt,Without You I'm Nothing,,Alternative & Punk,5098740,254,1,1,1,12,1998,03/08/2014 22:09,03/08/2014 22:10,160,44100,,MPEG audio file,,,4,16/09/2014 10:25,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Without You I'm Nothing:01 Pure Morning.mp3
I Feel You (Depeche mode cover),Placebo,,,,,5098125,317,,,,,,14/01/2014 16:51,18/06/2014 14:54,128,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:I Feel You (Depeche mode cover).mp3
01 Come Home,Placebo,Brian Molko/Robert Schultzberg/Stefan Olsdal,,,,6186413,309,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:01 Come Home.mp3
01 Nancy Boy (Radio Edit),Placebo,,,,,4049086,202,,,,,1997,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,2,07/06/2015 21:25,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:01 Nancy Boy (Radio Edit).mp3
01 Pure Morning,Placebo,,,,,5098740,254,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,8,06/06/2015 12:18,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:01 Pure Morning.mp3
01 Slave To The Wage (Radio Edit),Placebo,Placebo/Scott Kannberg/Scott Kanneberg/Stephen Malkmus,,,,4591393,229,,,,,2000,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:01 Slave To The Wage (Radio Edit).mp3
01 Taste In Men,Placebo,,,,,6123654,255,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:01 Taste In Men.mp3
02 Brick Shithouse,Placebo,,,,,3967118,198,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:02 Brick Shithouse.mp3
02 Days Before You Came,Placebo,,,,,3676720,153,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:02 Days Before You Came.mp3
02 Slackerbitch,Placebo,,,,,4097141,204,,,,,1997,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:02 Slackerbitch.mp3
02 Teenage Angst,Placebo,Brian Molko/Robert Schultzberg/Stefan Olsdal,,,,3252866,162,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:02 Teenage Angst.mp3
03 Bigmouth Strikes Again,Placebo,,,,,4723045,236,,,,,1997,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:03 Bigmouth Strikes Again.mp3
03 Bionic,Placebo,Brian Molko/Robert Schultzberg/Stefan Olsdal,,,,6007733,300,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:03 Bionic.mp3
03 Bruise Pristine (One Inch Punch Remix),Placebo,Placebo,,,,5573087,278,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:03 Bruise Pristine (One Inch Punch Remix).mp3
03 Special K,Placebo,,,,,5578841,232,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:03 Special K.mp3
03 You Don't Care About Us,Placebo,,,,,4771698,238,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:03 You Don't Care About Us.mp3
04 36 Degrees,Placebo,Brian Molko/Robert Schultzberg/Stefan Olsdal,,,,3706872,185,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:04 36 Degrees.mp3
04 Ask For Answers,Placebo,,,,,6397028,319,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:04 Ask For Answers.mp3
04 Hug Bubble (Remixed By Brad Wood),Placebo,,,,,7567791,378,,,,,1997,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:04 Hug Bubble (Remixed By Brad Wood).mp3
04 Spite and Malice,Placebo,,,,,5222747,217,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:04 Spite and Malice.mp3
05 Hang On To Your IQ,Placebo,Placebo,,,,6267402,313,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:05 Hang On To Your IQ.mp3
05 Passive Aggressive,Placebo,,,,,7780659,324,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:05 Passive Aggressive.mp3
05 Without You I'm Nothing,Placebo,,,,,4981200,248,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:05 Without You I'm Nothing.mp3
06 Allergic (To Thoughts Of Mother Earth),Placebo,,,,,4587288,229,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,20,26/05/2015 00:41,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:06 Allergic (To Thoughts Of Mother Earth).mp3
06 Black-Eyed,Placebo,,,,,5478532,228,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:06 Black-Eyed.mp3
06 Nancy Boy,Placebo,Brian Molko/Robert Schultzberg/Stefan Olsdal,,,,4563687,228,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:06 Nancy Boy.mp3
07 Blue American,Placebo,,,,,5073532,211,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:07 Blue American.mp3
07 I Know,Placebo,Brian Molko/Robert Schultzberg/Stefan Olsdal,,,,5683292,284,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:07 I Know.mp3
07 The Crawl,Placebo,,,,,3589382,179,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:07 The Crawl.mp3
08 Bruise Pristine,Placebo,Brian Molko/Robert Schultzberg/Stefan Olsdal,,,,4318142,215,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:08 Bruise Pristine.mp3
08 Every You Every Me,Placebo,,,,,4279546,213,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:08 Every You Every Me.mp3
08 Slave To The Wage,Placebo,,,,,5929308,246,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:08 Slave To The Wage.mp3
09 Commercial For Levi,Placebo,,,,,3382057,140,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:09 Commercial For Levi.mp3
09 Lady Of The Flowers,Placebo,Brian Molko/Robert Schultzberg/Stefan Olsdal,,,,5754881,287,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:09 Lady Of The Flowers.mp3
09 My Sweet Prince,Placebo,,,,,6909028,345,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:09 My Sweet Prince.mp3
10 Haemoglobin,Placebo,,,,,5430259,226,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:10 Haemoglobin.mp3
10 Summer's Gone,Placebo,,,,,3714252,185,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:10 Summer's Gone.mp3
10 Swallow,Placebo,Brian Molko/Robert Schultzberg/Stefan Olsdal,,,,26884273,1344,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:10 Swallow.mp3
11 Narcoleptic,Placebo,,,,,6299824,262,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:11 Narcoleptic.mp3
11 Scared Of Girls,Placebo,,,,,3624393,181,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:11 Scared Of Girls.mp3
12 Burger Queen,Placebo,,,,,27193630,1359,,,,,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:12 Burger Queen.mp3
12 Peeping Tom,Placebo,,,,,20423500,850,,,,,,14/01/2014 16:51,18/06/2014 14:54,192,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Placebo:Unknown Album:12 Peeping Tom.mp3
Levels That I Used To Know (Gotye vs. Avicii),A Plus D,,AplusD.net,,Mashup,11385585,282,,,75,,2012,14/01/2014 16:46,18/06/2014 14:54,320,44100,,MPEG audio file,,Visit club Bootie! BootieMashup.com,16,01/06/2015 20:25,1,05/08/2014 23:03,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:A Plus D:AplusD.net:75 Levels That I Used To Know (Gotye vs. Avicii).mp3
Smells Like The Groove (Madonna vs. Nirvana),A Plus D,,AplusD.net,,Mashup,10605046,263,,,79,,2014,19/06/2014 21:36,24/07/2014 18:24,320,44100,,MPEG audio file,,Visit club Bootie! BootieMashup.com. Props to Gavin Owen of Smash-Up Derby for the original idea for this mashup!,1,24/07/2014 18:45,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:A Plus D:AplusD.net:79 Smells Like The Groove (Madonna vs. Nirvana).mp3
Don't You Want My Bad Romance (Lady Gaga vs. Human League),A Plus D,Bootie,Best of Bootie 2009 v.2,,Mashup,10935806,289,,,7,22,2009,01/08/2014 21:02,01/08/2014 22:11,298,44100,,MPEG audio file,,Visit club Bootie! BootieMashup.com,14,05/05/2015 00:59,2,30/08/2014 13:02,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:A Plus D:Best of Bootie 2009 v.2:07 Don't You Want My Bad Romance (Lady Gaga vs. Human League).mp3
Fairytale of New York (feat. Kirsty MacColl),The Pogues,Shane MacGowan & Jeremy Finer,Christmas Hits (Deluxe Edition),,Christmas,9489039,271,1,1,2,82,2009,06/01/2015 19:45,25/12/2009 15:34,256,44100,,Purchased AAC audio file,,,2,24/12/2014 21:02,,,
Call Me A Hole (Nine Inch Nails vs. Carly Rae Jepsen),pomDeter,,Best of Bootie 2013,,Mashup,9084265,180,,,6,22,2013,24/12/2013 02:25,18/06/2014 15:06,320,44100,,MPEG audio file,,BootieMashup.com,54,05/05/2015 17:23,2,11/11/2014 01:53,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Compilations:Best of Bootie 2013:06 Call Me A Hole (Nine Inch Nails vs. Carly Rae Jepsen).mp3
Ich Bin Ein Auslander,Pop Will Eat Itself,,Dos Dedos Mis Amigos,,,6501286,240,1,1,1,11,1994,14/01/2014 16:51,18/06/2014 14:54,210,44100,,MPEG audio file,,ÜberStandard - UberNet.org,24,01/06/2015 20:29,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Pop Will Eat Itself:Dos Dedos Mis Amigos:01 Ich Bin Ein Auslander.mp3
Preaching to the Perverted,Pop Will Eat Itself,,PWEI Live at Shepherd's Bush Empire 2005-01-24 CD1,,,5227718,261,,,2,16,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Pop Will Eat Itself:PWEI Live at Shepherd's Bush Empire 2005-01-24 CD1:02 Preaching to the Perverted.mp3
Wise Up Sucker!,Pop Will Eat Itself,,PWEI Live at Shepherd's Bush Empire 2005-01-24 CD1,,,4244980,212,,,3,16,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Pop Will Eat Itself:PWEI Live at Shepherd's Bush Empire 2005-01-24 CD1:03 Wise Up Sucker!.mp3
Get The Girl  Kill The Baddies,Pop Will Eat Itself,,PWEI Live at Shepherd's Bush Empire 2005-01-24 CD1,,,5830628,291,,,4,16,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Pop Will Eat Itself:PWEI Live at Shepherd's Bush Empire 2005-01-24 CD1:04 Get The Girl  Kill The Baddies.mp3
88 Seconds....,Pop Will Eat Itself,,PWEI Live at Shepherd's Bush Empire 2005-01-24 CD1,,,4922595,246,,,5,16,,14/01/2014 16:51,18/06/2014 14:54,160,44100,,MPEG audio file,,,,,,,,Macintosh HD:Users:boxcat:Music:iTunes:iTunes Media:Music:Pop Will Eat Itself:PWEI Live at Shepherd's Bush Empire 2005-01-24 CD1:05 88 Seconds.....mp3
